Cell Body Cluster,Cell Body Area,Number of Nuclei,Total Nucleus Area,Minimum Neurite Length of Long Neurites,Number of Long Neurites,Neurite Lengths
21,274,1,274,56.033996,0,9.656854,5.414214,3.000000,2.000000,2.000000,2.000000
22,142,0,0,40.338569,1,42.384776,28.970563,22.485281,5.414214,3.414214,3.000000,3.000000,3.000000,2.828427,2.000000,2.000000,2.000000
23,98,0,0,33.511152,0,12.656854,3.414214,2.000000,2.000000
24,112,0,0,35.824928,0,7.828427,5.414214,3.414214,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000
25,92,0,0,32.469098,0,11.071068,8.828427,4.414214,3.828427,2.000000,2.000000
26,1073,2,947,78.408145,1,103.740115,24.727922,6.828427,6.242641,5.000000,4.414214,4.414214,3.414214,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
27,474,1,413,73.699660,1,82.769553,50.870058,23.556349,20.899495,10.071068,6.828427,5.828427,5.828427,3.414214,3.414214,3.414214,3.000000,2.000000,2.000000,2.000000,2.000000
28,139,0,0,39.910183,1,51.455844,7.242641,7.242641,6.242641,4.414214,2.000000
29,574,1,403,81.102130,1,93.911688,68.112698,66.355339,35.041631,26.970563,8.414214,6.242641,5.828427,2.414214
30,327,0,0,61.213920,0,49.627417,22.556349,11.242641,8.242641,6.242641,2.828427,2.000000
31,92,0,0,32.469098,1,34.970563,15.071068,2.000000
32,412,0,0,68.710787,1,70.941125,28.899495,7.656854,4.414214,4.000000,3.414214,3.000000,2.828427,2.000000,2.000000,2.000000
33,288,1,288,57.447688,0,15.071068,10.656854,3.000000,2.000000,2.000000
34,92,0,0,32.469098,0,8.828427,4.000000,3.000000,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
35,206,0,0,48.585863,0,13.485281,13.071068,7.414214,5.414214,2.828427,2.000000,2.000000,2.000000
36,561,1,524,80.178466,0,55.112698,15.071068,8.414214,5.828427,5.000000,4.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000
37,119,0,0,36.927490,0,27.556349,10.000000,2.000000
38,351,1,344,63.420531,0,59.041631,14.485281,5.828427,3.828427
39,174,0,0,44.653030,0,17.242641,14.485281,7.828427,7.242641,5.414214,2.000000,2.000000
40,600,1,513,82.918596,0,19.899495,12.071068,10.242641,9.242641,8.656854,4.414214,3.414214,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000,2.000000
41,358,0,0,64.049807,2,79.840620,68.426407,13.071068,8.242641,7.656854,3.414214,3.000000,2.000000,2.000000
42,549,1,436,79.316307,0,5.242641,3.000000,3.000000,3.000000,3.000000,2.000000,2.000000,2.000000,2.000000,2.000000
43,161,0,0,42.952580,0,23.485281,7.828427,3.000000,2.828427,2.000000,2.000000
44,652,1,627,86.437085,0,28.627417,13.656854,12.242641,8.242641,5.828427,5.828427,5.414214,3.414214,3.414214,3.414214,2.000000,2.000000,2.000000,2.000000
45,653,1,568,86.503346,0,57.455844,33.313708,29.313708,28.727922,23.313708,5.828427,3.828427,3.000000,2.000000,2.000000
46,92,0,0,32.469098,0,12.828427,12.071068,11.071068,8.828427,3.000000,2.828427,2.828427,2.000000,2.000000
47,124,0,0,37.695296,0,9.485281,6.242641,3.000000,3.000000,2.000000,2.000000
48,276,0,0,56.238128,0,14.828427,7.828427,4.828427,3.000000,2.000000,2.000000,2.000000
49,1503,3,1432,75.769632,1,76.669048,46.384776,45.041631,25.727922,12.242641,9.242641,8.828427,7.242641,6.414214,6.414214,4.000000,3.828427,2.000000,2.000000,2.000000,2.000000,2.000000
50,411,1,385,68.627349,0,14.485281,13.071068,3.000000,2.828427,2.414214,2.000000
51,304,0,0,59.021889,0,30.313708,15.071068,10.242641,2.414214,2.000000,2.000000
